direction,entry_time,exit_time,entry_price,exit_price,qty,notional,pnl,return_pct,r_multiple,hold_hours,entry_label,exit_label,entry_regime,exit_regime,entry_bar,exit_bar,cumulative_pnl,trade_number,is_win,running_win_rate,running_profit_factor
LONG,2024-05-23 13:30:00,2024-05-23 13:45:00,69052.33,68036.14,0.00452856,312.71,-4.6635,-1.4716,-1.4913,0.25,BUY_OPEN_LONG,PRUNE_DEVIANCE,0,-2,13782,13783,481.50660000000033,1228,0,58.63192182410424,1.8176481196388765
LONG,2024-05-23 13:30:00,2024-05-23 13:45:00,68705.33,68397.83,0.00455143,312.71,-0.1462,-0.4476,-0.0467,0.25,BUY_OPEN_LONG,SELL_CLOSE_LONG,0,-2,13782,13783,481.3604000000003,1229,0,58.58421480878763,1.817196977310819
SHORT,2024-05-23 13:45:00,2024-05-23 17:30:00,68397.86,67915.25,0.00456982,312.57,-2.9263,0.7056,-0.9362,3.75,SELL_OPEN_SHORT,PRUNE_OLDEST,-2,0,13783,13798,478.4341000000003,1230,0,58.536585365853654,1.8082139019438173
SHORT,2024-05-23 13:45:00,2024-05-23 17:30:00,68759.58,67915.25,0.00454578,312.57,2.1434,1.2279,0.6857,3.75,SELL_OPEN_SHORT,PRUNE_OLDEST,-2,0,13783,13798,480.57750000000027,1231,1,58.570268074735985,1.8118347259557894
LONG,2024-05-23 18:00:00,2024-05-23 18:15:00,67575.67,67042.01,0.00462496,312.53,-2.5302,-0.7897,-0.8096,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,-2,13800,13801,478.0473000000003,1232,0,58.52272727272727,1.8041234668287331
LONG,2024-05-23 18:00:00,2024-05-23 18:30:00,67236.1,67093.92,0.00464832,312.53,-0.7233,-0.2115,-0.2314,0.5,BUY_OPEN_LONG,PRUNE_OLDEST,0,-2,13800,13802,477.3240000000003,1233,0,58.47526358475263,1.801931123745882
SHORT,2024-05-23 18:45:00,2024-05-23 19:00:00,67377.22,67340.64,0.00463964,312.61,0.1072,0.0543,0.0343,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,13803,13804,477.4312000000003,1234,1,58.50891410048622,1.8021112257656116
SHORT,2024-05-23 19:30:00,2024-05-23 19:45:00,67682.14,67199.98,0.00461843,312.59,2.1648,0.7124,0.6925,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,13806,13807,479.5960000000003,1235,1,58.54251012145749,1.805748211328217
SHORT,2024-05-23 19:45:00,2024-05-23 20:00:00,67535.98,66767.88,0.00462936,312.65,3.494,1.1373,1.1175,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,13807,13808,483.0900000000003,1236,1,58.57605177993528,1.811618327530981
LONG,2024-05-23 20:00:00,2024-05-23 20:15:00,66434.04,67490.0,0.0047077,312.75,4.9076,1.5895,1.5692,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,-1,13808,13809,487.9976000000003,1237,1,58.609539207760704,1.8198633711133176
SHORT,2024-05-23 20:00:00,2024-05-23 20:15:00,67101.72,67490.0,0.00466086,312.75,-1.8726,-0.5786,-0.5988,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,-1,13808,13809,486.12500000000034,1238,0,58.56219709208401,1.8141559039261714
SHORT,2024-05-23 20:45:00,2024-05-23 21:00:00,67894.15,67840.0,0.00460774,312.84,0.187,0.0798,0.0598,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,13811,13812,486.31200000000035,1239,1,58.595641646489106,1.8144690891234645
SHORT,2024-05-23 21:00:00,2024-05-23 21:15:00,68297.92,67433.99,0.00458056,312.84,3.8955,1.2649,1.2452,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,13812,13813,490.2075000000004,1240,1,58.62903225806452,1.8209932224713574
SHORT,2024-05-23 21:30:00,2024-05-23 21:45:00,67915.73,67992.77,0.00460803,312.96,-0.4177,-0.1134,-0.1335,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,13814,13815,489.78980000000035,1241,0,58.58178887993554,1.819720221553335
LONG,2024-05-24 05:15:00,2024-05-24 05:30:00,67459.94,67223.26,0.00463895,312.94,-1.1603,-0.3508,-0.3708,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,-2,13845,13846,488.62950000000035,1242,0,58.534621578099845,1.8161933610036147
SHORT,2024-05-24 06:00:00,2024-05-24 06:15:00,67559.38,67154.55,0.00463158,312.91,1.8128,0.5992,0.5793,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,-1,0,13848,13849,490.44230000000033,1243,1,58.567980691874496,1.8192214125740322
SHORT,2024-05-24 06:15:00,2024-05-24 06:30:00,67490.32,67216.0,0.00463709,312.96,1.2097,0.4065,0.3865,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,13849,13850,491.6520000000003,1244,1,58.60128617363344,1.8212420623890888
LONG,2024-05-24 06:45:00,2024-05-24 07:00:00,66879.92,67082.99,0.00467993,312.99,0.8876,0.3036,0.2836,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,13851,13852,492.53960000000035,1245,1,58.63453815261044,1.8227246851681613
LONG,2024-05-24 08:15:00,2024-05-24 08:30:00,66747.58,67090.79,0.00468958,313.02,1.5466,0.5142,0.4941,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,13857,13858,494.08620000000036,1246,1,58.6677367576244,1.8253080835346702
LONG,2024-05-24 08:30:00,2024-05-24 08:45:00,66755.34,67190.15,0.0046897,313.06,1.9761,0.6514,0.6312,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,13858,13859,496.06230000000033,1247,1,58.700882117081,1.8286089069615803
SHORT,2024-05-24 12:15:00,2024-05-24 12:30:00,67526.1,67422.21,0.00463702,313.12,0.4192,0.1539,0.1339,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,13873,13874,496.4815000000003,1248,1,58.733974358974365,1.8293091271835127
LONG,2024-05-24 13:45:00,2024-05-24 14:00:00,67085.1,67198.47,0.00466766,313.13,0.4664,0.169,0.149,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,13879,13880,496.94790000000035,1249,1,58.76701361088871,1.8300881889953193
SHORT,2024-05-24 14:15:00,2024-05-24 14:30:00,67534.46,67731.99,0.00463679,313.14,-0.9787,-0.2925,-0.3125,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,13881,13882,495.96920000000034,1250,0,58.720000000000006,1.827101255320836
SHORT,2024-05-24 14:15:00,2024-05-24 14:45:00,67870.45,67869.48,0.00461383,313.14,-0.0581,0.0014,-0.0186,0.5,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,13881,13883,495.9111000000003,1251,0,58.6730615507594,1.826924244162471
SHORT,2024-05-24 15:00:00,2024-05-24 15:15:00,68070.68,68219.44,0.00459977,313.11,-0.747,-0.2185,-0.2386,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,13884,13885,495.1641000000003,1252,0,58.626198083067095,1.8246514379319885
SHORT,2024-05-24 17:00:00,2024-05-24 17:15:00,68560.54,68555.98,0.00456653,313.08,-0.0418,0.0066,-0.0134,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,2,13892,13893,495.1223000000003,1253,0,58.579409417398246,1.8245244252069648
LONG,2024-05-26 21:30:00,2024-05-26 21:45:00,68213.2,68518.02,0.00458974,313.08,1.3361,0.4469,0.4268,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,-2,14102,14103,496.45840000000027,1254,1,58.61244019138756,1.8267494251403529
SHORT,2024-05-27 01:30:00,2024-05-27 01:45:00,68860.61,69074.01,0.00454714,313.12,-1.0332,-0.3099,-0.33,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,2,14118,14119,495.42520000000025,1255,0,58.56573705179283,1.8236117511482453
SHORT,2024-05-27 01:30:00,2024-05-27 02:00:00,69203.2,69140.08,0.00452463,313.12,0.223,0.0912,0.0712,0.5,SELL_OPEN_SHORT,PRUNE_OLDEST,0,2,14118,14120,495.64820000000026,1256,1,58.59872611464968,1.8239824739546469
LONG,2024-05-27 05:00:00,2024-05-27 05:15:00,68728.64,68366.96,0.00455536,313.08,-1.7099,-0.5262,-0.5461,0.25,BUY_OPEN_LONG,PRUNE_DEVIANCE,-2,-2,14132,14133,493.93830000000025,1257,0,58.552108194112975,1.818812325162148
SHORT,2024-05-27 05:15:00,2024-05-27 07:45:00,68708.79,68643.36,0.004556,313.04,0.2356,0.0952,0.0753,2.5,SELL_OPEN_SHORT,PRUNE_OLDEST,-2,0,14133,14143,494.17390000000023,1258,1,58.58505564387917,1.819202884436066
LONG,2024-05-27 11:30:00,2024-05-27 11:45:00,68300.14,68434.26,0.00458334,313.04,0.552,0.1964,0.1763,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,14158,14159,494.72590000000025,1259,1,58.61795075456712,1.8201179469114588
SHORT,2024-05-27 13:00:00,2024-05-27 13:15:00,68776.43,68818.54,0.00455181,313.06,-0.2543,-0.0612,-0.0812,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,14164,14165,494.47160000000025,1260,0,58.57142857142858,1.8193509837250503
SHORT,2024-05-27 14:15:00,2024-05-27 14:30:00,69162.63,69144.26,0.00452626,313.05,0.0206,0.0266,0.0066,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,2,2,14169,14170,494.49220000000025,1261,1,58.60428231562253,1.8193851184059193
LONG,2024-05-27 23:30:00,2024-05-27 23:45:00,69351.5,69436.43,0.00451391,313.05,0.3207,0.1225,0.1024,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,-2,14206,14207,494.81290000000024,1262,1,58.63708399366085,1.8199165257920675
LONG,2024-05-28 08:00:00,2024-05-28 08:15:00,67632.94,68014.77,0.00462873,313.05,1.7044,0.5646,0.5445,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,14240,14241,496.51730000000026,1263,1,58.66983372921615,1.8227407563781337
SHORT,2024-05-28 09:30:00,2024-05-28 09:45:00,68354.84,68336.24,0.00458055,313.1,0.0226,0.0272,0.0072,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,14246,14247,496.5399000000003,1264,1,58.70253164556962,1.8227782051056889
SHORT,2024-05-28 10:00:00,2024-05-28 10:15:00,68677.92,68640.91,0.00455898,313.1,0.1061,0.0539,0.0339,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,1,2,14248,14249,496.6460000000003,1265,1,58.735177865612656,1.822954015282397
LONG,2024-05-28 11:30:00,2024-05-28 11:45:00,68297.71,68389.87,0.00458438,313.1,0.3598,0.1349,0.1149,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,14254,14255,497.0058000000003,1266,1,58.767772511848335,1.8235502122812628
LONG,2024-05-28 13:30:00,2024-05-28 13:45:00,68047.92,67792.0,0.00460134,313.11,-1.24,-0.3761,-0.396,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,14262,14263,495.7658000000003,1267,0,58.72138910812944,1.819811030278218
SHORT,2024-05-28 14:15:00,2024-05-28 14:30:00,68130.96,67814.7,0.00459516,313.07,1.3909,0.4642,0.4443,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,14265,14266,497.1567000000003,1268,1,58.753943217665615,1.8221110581583462
SHORT,2024-05-28 14:45:00,2024-05-28 15:00:00,68153.77,68096.76,0.00459421,313.11,0.1994,0.0837,0.0637,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,14267,14268,497.3561000000003,1269,1,58.78644602048857,1.8224407911077296
LONG,2024-05-28 15:00:00,2024-05-28 15:15:00,67732.32,67941.04,0.00462285,313.12,0.9021,0.3082,0.2881,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,14268,14269,498.25820000000033,1270,1,58.818897637795274,1.8239325267829498
SHORT,2024-05-28 15:30:00,2024-05-28 15:45:00,68312.82,68374.08,0.00458394,313.14,-0.3435,-0.0897,-0.1097,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,14270,14271,497.9147000000003,1271,0,58.77261998426436,1.8228970840488803
LONG,2024-05-28 16:15:00,2024-05-28 16:30:00,68000.59,67791.08,0.00460481,313.13,-1.0272,-0.3081,-0.328,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,14273,14274,496.88750000000033,1272,0,58.72641509433962,1.8198077057923396
SHORT,2024-05-28 17:30:00,2024-05-28 17:45:00,68143.38,67782.67,0.00459468,313.1,1.5951,0.5293,0.5095,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,14278,14279,498.48260000000033,1273,1,58.75883739198743,1.8224394388737903
SHORT,2024-05-28 17:45:00,2024-05-28 18:00:00,68121.58,67938.7,0.00459682,313.14,0.7782,0.2685,0.2485,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,14279,14280,499.26080000000036,1274,1,58.791208791208796,1.8237233801213515
LONG,2024-05-28 18:30:00,2024-05-28 18:45:00,67599.01,67879.43,0.00463268,313.16,1.2362,0.4148,0.3948,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,14282,14283,500.49700000000036,1275,1,58.82352941176471,1.825762969134761
LONG,2024-05-28 18:45:00,2024-05-28 19:00:00,67540.03,68241.16,0.00463724,313.2,3.188,1.0381,1.0179,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,14283,14284,503.68500000000034,1276,1,58.85579937304075,1.831022805548569
LONG,2024-05-28 19:00:00,2024-05-28 19:15:00,67899.95,68254.01,0.00461404,313.29,1.5706,0.5214,0.5013,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,14284,14285,505.25560000000036,1277,1,58.88801879404855,1.833614116424205
SHORT,2024-05-28 19:45:00,2024-05-28 20:00:00,68597.67,68468.58,0.00456777,313.34,0.5271,0.1882,0.1682,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,14287,14288,505.7827000000004,1278,1,58.920187793427225,1.834483771309311
LONG,2024-05-28 20:45:00,2024-05-28 21:00:00,68126.24,68300.0,0.00459959,313.35,0.7364,0.2551,0.235,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,14291,14292,506.5191000000004,1279,1,58.95230648944489,1.835698747324094
SHORT,2024-05-28 22:00:00,2024-05-28 22:15:00,68641.5,68611.18,0.00456535,313.37,0.0758,0.0442,0.0242,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,14296,14297,506.5949000000004,1280,1,58.984375,1.835823808679228
LONG,2024-05-29 00:00:00,2024-05-29 00:15:00,68268.12,68389.99,0.00459033,313.37,0.4966,0.1785,0.1585,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,14304,14305,507.0915000000004,1281,1,59.01639344262295,1.836643142042809
SHORT,2024-05-29 02:15:00,2024-05-29 02:30:00,68731.94,68628.0,0.00455953,313.39,0.4113,0.1512,0.1313,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,2,14313,14314,507.5028000000004,1282,1,59.04836193447738,1.837321740134716
LONG,2024-05-29 07:00:00,2024-05-29 07:15:00,68284.86,68150.01,0.00458953,313.4,-0.6815,-0.1975,-0.2174,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,-1,14332,14333,506.82130000000035,1283,0,59.00233826968043,1.8352581808353576
LONG,2024-05-29 12:30:00,2024-05-29 12:45:00,67668.65,67898.15,0.004631,313.37,0.9999,0.3392,0.3191,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,14354,14355,507.8212000000004,1284,1,59.034267912772584,1.836906048939988
SHORT,2024-05-29 13:00:00,2024-05-29 13:15:00,68237.64,67830.01,0.00459279,313.4,1.8099,0.5974,0.5775,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,14356,14357,509.6311000000004,1285,1,59.06614785992218,1.8398888237000344
SHORT,2024-05-29 13:15:00,2024-05-29 13:30:00,68169.16,67832.04,0.00459818,313.45,1.4878,0.4945,0.4746,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,14357,14358,511.1189000000004,1286,1,59.09797822706066,1.8423407670604395
LONG,2024-05-29 15:15:00,2024-05-29 15:30:00,67492.88,67450.01,0.00464488,313.5,-0.2618,-0.0635,-0.0835,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,14365,14366,510.8571000000004,1287,0,59.05205905205905,1.8415462227067574
SHORT,2024-05-29 21:45:00,2024-05-29 22:00:00,67787.26,67624.07,0.00462457,313.49,0.6921,0.2407,0.2208,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,14391,14392,511.5492000000004,1288,1,59.08385093167702,1.8426863343754323
SHORT,2024-05-30 02:15:00,2024-05-30 02:30:00,67962.19,68059.99,0.00461294,313.51,-0.5139,-0.1439,-0.1639,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,2,14409,14410,511.0353000000004,1289,0,59.03801396431342,1.8411277114002158
LONG,2024-05-30 07:00:00,2024-05-30 07:15:00,67719.69,67779.99,0.00462921,313.49,0.2164,0.089,0.069,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,14428,14429,511.2517000000004,1290,1,59.06976744186046,1.8414838903897044
LONG,2024-05-30 08:00:00,2024-05-30 08:15:00,67441.09,67376.01,0.0046484,313.49,-0.3652,-0.0965,-0.1165,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,-2,14432,14433,510.8865000000004,1291,0,59.02401239349342,1.8403776519106254
SHORT,2024-05-30 08:45:00,2024-05-30 09:00:00,67712.89,67720.0,0.00462954,313.48,-0.0956,-0.0105,-0.0305,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,14435,14436,510.7909000000004,1292,0,58.978328173374614,1.8400882864969221
SHORT,2024-05-30 11:15:00,2024-05-30 11:30:00,68058.6,67964.97,0.00460595,313.47,0.3686,0.1376,0.1176,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,14445,14446,511.15950000000043,1293,1,59.01005413766435,1.8406945160566162
SHORT,2024-05-30 12:45:00,2024-05-30 13:00:00,68304.79,68199.88,0.00458948,313.48,0.4189,0.1536,0.1336,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,1,0,14451,14452,511.57840000000044,1294,1,59.04173106646059,1.841383473090137
SHORT,2024-05-30 13:45:00,2024-05-30 14:00:00,68540.88,68480.01,0.00457383,313.49,0.2158,0.0888,0.0688,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,14455,14456,511.79420000000044,1295,1,59.07335907335908,1.8417383953337128
SHORT,2024-05-30 14:00:00,2024-05-30 14:15:00,68822.41,68671.02,0.00455519,313.5,0.627,0.22,0.2,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,14456,14457,512.4212000000005,1296,1,59.10493827160494,1.84276961056412
LONG,2024-05-30 14:45:00,2024-05-30 15:00:00,68327.66,68271.16,0.00458842,313.52,-0.3219,-0.0827,-0.1027,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,14459,14460,512.0993000000004,1297,0,59.059367771781034,1.8417945222953414
SHORT,2024-05-30 16:45:00,2024-05-30 17:00:00,68612.52,68864.04,0.0045692,313.5,-1.2122,-0.3666,-0.3867,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,14467,14468,510.88710000000043,1298,0,59.01386748844376,1.8381318096853037
SHORT,2024-05-30 17:30:00,2024-05-30 17:45:00,69208.36,69315.1,0.00452931,313.47,-0.5462,-0.1542,-0.1743,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,2,2,14470,14471,510.34090000000043,1299,0,58.96843725943033,1.836486200313131
LONG,2024-05-30 19:15:00,2024-05-30 19:30:00,68968.52,68720.25,0.0045448,313.45,-1.1908,-0.36,-0.3799,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,14477,14478,509.1501000000004,1300,0,58.92307692307692,1.8329087132883906
SHORT,2024-05-30 19:30:00,2024-05-30 19:45:00,69063.85,68653.02,0.00453798,313.41,1.802,0.5949,0.575,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,14478,14479,510.9521000000004,1301,1,58.95465026902382,1.8358565699250593
LONG,2024-05-30 20:00:00,2024-05-30 20:15:00,68309.75,68453.99,0.00458884,313.46,0.599,0.2111,0.1911,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,-2,14480,14481,511.5511000000004,1302,1,58.986175115207374,1.8368364623364715
SHORT,2024-05-31 12:30:00,2024-05-31 12:45:00,68796.26,68643.59,0.00455662,313.48,0.6331,0.2219,0.202,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,1,2,14546,14547,512.1842000000004,1303,1,59.017651573292405,1.8378721382724732
LONG,2024-05-31 13:30:00,2024-05-31 13:45:00,68300.37,68078.34,0.00458996,313.5,-1.0816,-0.3251,-0.345,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,14550,14551,511.1026000000004,1304,0,58.97239263803681,1.8346260091068671
SHORT,2024-05-31 13:45:00,2024-05-31 14:00:00,68418.73,67821.49,0.00458151,313.46,2.6741,0.8729,0.8531,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,14551,14552,513.7767000000003,1305,1,59.00383141762452,1.8389927906707892
LONG,2024-05-31 14:30:00,2024-05-31 14:45:00,67482.38,67501.76,0.00464624,313.54,0.0273,0.0287,0.0087,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,-2,14554,14555,513.8040000000003,1306,1,59.03522205206738,1.8390373713284665
SHORT,2024-05-31 19:30:00,2024-05-31 19:45:00,67640.61,67681.0,0.00463536,313.54,-0.25,-0.0597,-0.0797,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,2,14574,14575,513.5540000000003,1307,0,58.990053557765876,1.8382868947829618
LONG,2024-05-31 23:00:00,2024-05-31 23:15:00,67342.6,67239.2,0.00465573,313.53,-0.544,-0.1535,-0.1735,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,-1,14588,14589,513.0100000000003,1308,0,58.944954128440365,1.8366559724655873
SHORT,2024-05-31 23:45:00,2024-06-01 00:00:00,67575.4,67586.61,0.00463943,313.51,-0.1147,-0.0166,-0.0366,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,14591,14592,512.8953000000004,1309,0,58.89992360580596,1.8363124690293344
SHORT,2024-06-02 11:45:00,2024-06-02 12:00:00,68048.54,68144.99,0.00460709,313.51,-0.5071,-0.1417,-0.1618,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,2,14735,14736,512.3882000000003,1310,0,58.85496183206107,1.8347953449801175
LONG,2024-06-02 13:00:00,2024-06-02 13:15:00,67804.27,68070.0,0.00462343,313.49,1.1657,0.3919,0.3718,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,14740,14741,513.5539000000003,1311,1,58.886346300533944,1.8366945318342318
SHORT,2024-06-02 14:30:00,2024-06-02 14:45:00,68410.35,68252.5,0.00458296,313.52,0.6609,0.2307,0.2108,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,14746,14747,514.2148000000003,1312,1,58.91768292682927,1.8377712862237698
LONG,2024-06-02 17:15:00,2024-06-02 17:30:00,67911.24,68016.01,0.0046169,313.54,0.4209,0.1543,0.1342,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,14757,14758,514.6357000000003,1313,1,58.94897182025895,1.8384570267632712
LONG,2024-06-02 18:00:00,2024-06-02 18:15:00,67675.93,67590.01,0.00463312,313.55,-0.4607,-0.127,-0.1469,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,-1,14760,14761,514.1750000000003,1314,0,58.9041095890411,1.8370781459071148
SHORT,2024-06-02 22:15:00,2024-06-02 22:30:00,67927.96,67895.48,0.00461569,313.53,0.0872,0.0478,0.0278,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,14777,14778,514.2622000000003,1315,1,58.935361216730044,1.8372201077184107
SHORT,2024-06-03 01:00:00,2024-06-03 01:15:00,68234.96,68225.58,0.00459494,313.54,-0.0196,0.0137,-0.0063,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,14788,14789,514.2426000000004,1316,0,58.890577507598785,1.8371614860127334
SHORT,2024-06-03 02:00:00,2024-06-03 02:15:00,68566.71,68620.01,0.00457267,313.53,-0.3065,-0.0777,-0.0978,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,2,2,14792,14793,513.9361000000004,1317,0,58.84586180713743,1.8362452605520776
LONG,2024-06-03 03:00:00,2024-06-03 03:15:00,68276.91,68317.99,0.00459192,313.52,0.1259,0.0602,0.0402,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,1,0,14796,14797,514.0620000000004,1318,1,58.877086494688925,1.8364501173004233
SHORT,2024-06-03 05:15:00,2024-06-03 05:30:00,68659.58,68763.11,0.00456635,313.52,-0.5356,-0.1508,-0.1708,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,14805,14806,513.5264000000003,1319,0,58.83244882486732,1.8348510529962563
SHORT,2024-06-03 06:30:00,2024-06-03 06:45:00,69106.93,69038.94,0.00453653,313.51,0.2458,0.0984,0.0784,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,2,2,14810,14811,513.7722000000003,1320,1,58.86363636363636,1.8352506554097376
LONG,2024-06-03 14:45:00,2024-06-03 15:00:00,68693.75,69160.0,0.0045639,313.51,2.0648,0.6787,0.6586,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,14843,14844,515.8370000000003,1321,1,58.894776684330054,1.838607445740725
SHORT,2024-06-03 15:45:00,2024-06-03 16:00:00,69573.14,69352.02,0.00450708,313.57,0.9341,0.3178,0.2979,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,14847,14848,516.7711000000003,1322,1,58.92586989409985,1.8401260324552615
LONG,2024-06-03 16:45:00,2024-06-03 17:00:00,68949.47,69076.1,0.00454822,313.6,0.5131,0.1837,0.1636,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,14851,14852,517.2842000000003,1323,1,58.95691609977324,1.8409601903004906
SHORT,2024-06-03 18:30:00,2024-06-03 18:45:00,69443.5,69288.41,0.00451606,313.61,0.6378,0.2233,0.2034,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,14858,14859,517.9220000000003,1324,1,58.987915407854985,1.8419970756516644
LONG,2024-06-03 21:15:00,2024-06-03 21:30:00,68941.97,69140.01,0.00454916,313.63,0.838,0.2873,0.2672,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,14869,14870,518.7600000000002,1325,1,59.01886792452831,1.8433594305031595
LONG,2024-06-03 23:30:00,2024-06-03 23:45:00,68794.31,68809.9,0.00455927,313.65,0.0083,0.0227,0.0027,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,14878,14879,518.7683000000002,1326,1,59.04977375565611,1.843372923993932
SHORT,2024-06-04 01:30:00,2024-06-04 01:45:00,69153.95,69215.4,0.00453553,313.65,-0.3415,-0.0889,-0.1089,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,14886,14887,518.4268000000002,1327,0,59.00527505651846,1.842350080729169
LONG,2024-06-04 06:00:00,2024-06-04 06:15:00,68869.32,68948.44,0.0045541,313.64,0.2975,0.1149,0.0949,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,-2,14904,14905,518.7243000000002,1328,1,59.036144578313255,1.842833464591687
SHORT,2024-06-04 13:15:00,2024-06-04 13:30:00,69293.18,69548.0,0.00452634,313.64,-1.2164,-0.3677,-0.3878,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,2,14933,14934,517.5079000000002,1329,0,58.99172310007524,1.8391984163959534
